,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
3038,1132.5209,FDX14,OUT045
3039,1600.9595,FDZ35,OUT013
3040,1994.2893,FDL14,OUT013
3041,875.76355,FDO04,OUT049
3042,2321.2683,DRK11,OUT017
3043,2908.0752,FDB44,OUT018
3044,3510.58,FDZ50,OUT049
3045,2805.895,FDI12,OUT027
3046,3908.34,FDU43,OUT017
3047,201.94081,FDD58,OUT010
3048,2967.651,FDB27,OUT017
3049,1121.4663,FDB04,OUT018
3050,1889.5023,NCO17,OUT013
3051,937.9355,FDL12,OUT017
3052,2467.4087,DRJ13,OUT049
3053,1628.8225,FDD57,OUT045
3054,1811.6941,FDW19,OUT035
3055,1417.8973,DRD27,OUT018
3056,3756.09,FDH27,OUT027
3057,7745.599,NCW30,OUT027
3058,1319.0176,FDR40,OUT018
3059,2413.1956,FDG05,OUT013
3060,73.48914,NCY41,OUT019
3061,3421.5095,FDI38,OUT018
3062,601.49713,FDR20,OUT046
3063,1673.5447,FDE09,OUT017
3064,261.5038,FDN50,OUT019
3065,2525.7617,DRF27,OUT045
3066,622.93005,DRF51,OUT013
3067,262.35947,NCO02,OUT019
3068,1683.5406,FDB51,OUT027
3069,698.388,FDJ50,OUT013
3070,1292.3164,FDN52,OUT013
3071,1309.2279,FDX14,OUT013
3072,323.31772,FDT27,OUT019
3073,571.1843,FDV10,OUT013
3074,842.89386,FDU33,OUT046
3075,3213.8333,FDU58,OUT046
3076,5399.6777,NCP42,OUT027
3077,5100.092,FDL51,OUT027
3078,943.42224,DRH15,OUT027
3079,1355.3175,FDU16,OUT017
3080,2662.3374,FDW15,OUT017
3081,2092.3652,FDQ44,OUT045
3082,5116.4336,NCI06,OUT027
3083,483.47562,DRK23,OUT019
3084,1619.1248,FDC28,OUT035
3085,41.31157,NCY17,OUT019
3086,1953.7462,NCV05,OUT018
3087,25.905514,FDM34,OUT019
3088,5664.0493,DRD60,OUT027
3089,1205.1454,FDT38,OUT046
3090,1974.4476,FDQ57,OUT018
3091,954.08777,FDE59,OUT027
3092,2726.8176,NCM43,OUT046
3093,3292.73,DRI51,OUT049
3094,1925.0377,NCG30,OUT017
3095,2098.1948,NCK54,OUT035
3096,257.90158,FDQ16,OUT019
3097,2748.6577,FDI36,OUT013
3098,3549.3994,FDX16,OUT027
3099,2807.325,FDA34,OUT046
3100,1260.7268,FDJ48,OUT018
3101,2092.9983,FDU47,OUT035
3102,2210.872,FDS39,OUT046
3103,2818.1948,FDD11,OUT046
3104,1856.4677,FDM16,OUT027
3105,2971.2537,FDU56,OUT018
3106,2206.5327,FDQ32,OUT017
3107,471.28738,DRK35,OUT013
3108,3786.3726,FDA58,OUT049
3109,607.5955,DRG48,OUT019
3110,-92.225784,FDT59,OUT010
3111,277.2677,FDQ31,OUT019
3112,1040.4413,FDS51,OUT018
3113,2565.1887,FDW32,OUT027
3114,4248.501,FDI15,OUT027
3115,1122.2656,NCV30,OUT017
3116,3243.5742,DRG25,OUT049
3117,690.5862,FDT02,OUT013
3118,3324.9204,FDO33,OUT027
3119,700.43024,FDP38,OUT035
3120,3493.7031,FDZ45,OUT035
3121,5340.3213,NCA54,OUT027
3122,848.9198,FDU33,OUT017
3123,3382.4976,FDN58,OUT017
3124,1303.6007,FDI05,OUT045
3125,226.05774,FDM57,OUT019
3126,2380.9314,NCS42,OUT027
3127,3877.7378,FDB57,OUT045
3128,3040.3184,FDC03,OUT045
3129,2059.6804,FDZ58,OUT013
3130,2436.565,NCK29,OUT045
3131,4210.315,NCR53,OUT045
3132,4322.3906,FDE26,OUT027
3133,2078.1145,FDU52,OUT049
3134,2296.3945,FDE41,OUT027
3135,2861.6462,FDU38,OUT018
3136,2444.4324,FDA52,OUT017
3137,1171.5889,FDW46,OUT046
3138,3741.0059,DRI59,OUT035
3139,1227.5936,FDT38,OUT035
3140,2965.0576,FDL33,OUT018
3141,5791.332,FDQ01,OUT027
3142,3010.0154,FDJ08,OUT046
3143,803.12476,FDQ47,OUT049
3144,4554.737,NCZ18,OUT013
3145,1043.107,FDE29,OUT017
3146,3415.4216,FDF10,OUT027
3147,1474.6028,FDC48,OUT049
3148,4724.2114,FDY58,OUT013
3149,309.78256,NCX30,OUT010
3150,2645.5864,FDV11,OUT013
3151,723.3449,FDT46,OUT046
3152,234.57938,DRD01,OUT019
3153,3021.9119,FDQ11,OUT013
3154,1562.058,NCM41,OUT017
3155,348.03625,NCC55,OUT013
3156,5618.887,FDG45,OUT027
3157,3521.361,NCQ54,OUT049
3158,1984.8218,FDM34,OUT045
3159,164.47896,FDD17,OUT019
3160,6382.205,FDN38,OUT027
3161,2270.488,FDB53,OUT018
3162,4569.5405,NCL06,OUT035
3163,478.3948,NCV18,OUT019
3164,3423.5657,FDX25,OUT013
3165,815.8719,FDB39,OUT046
3166,4028.7048,FDC33,OUT049
3167,365.4113,NCO14,OUT018
3168,5641.785,FDA58,OUT027
3169,3316.4236,NCQ02,OUT017
3170,4009.2146,NCR53,OUT017
3171,1252.8553,FDN52,OUT046
3172,3166.9878,FDG26,OUT046
3173,1554.6227,FDE23,OUT027
3174,741.64484,DRI37,OUT013
3175,3207.8252,DRH37,OUT018
3176,2075.6062,FDO01,OUT035
3177,1982.8217,FDK45,OUT049
3178,3177.7036,FDP23,OUT049
3179,4297.283,FDM33,OUT035
3180,2176.9136,FDD36,OUT017
3181,1394.8209,FDL56,OUT017
3182,527.66077,FDT27,OUT010
3183,960.5079,FDG52,OUT017
3184,6045.609,NCL42,OUT035
3185,2682.6316,DRJ24,OUT046
3186,802.35175,FDV38,OUT046
3187,2941.4377,FDT35,OUT045
3188,3939.1309,FDY51,OUT045
3189,1777.698,FDC37,OUT017
3190,2775.448,NCP43,OUT013
3191,1507.315,FDO33,OUT045
3192,1860.9473,FDW04,OUT018
3193,1627.5338,NCC31,OUT046
3194,3587.324,FDK22,OUT049
3195,903.1344,FDJ50,OUT017
3196,1439.3304,FDV13,OUT017
3197,2311.9172,DRL60,OUT017
3198,1852.9285,FDW03,OUT017
3199,2707.7783,FDY27,OUT035
3200,1603.9021,FDB39,OUT027
3201,2394.474,FDU59,OUT045
3202,2186.6895,FDZ57,OUT049
3203,2451.2935,FDO21,OUT049
3204,1613.862,FDS43,OUT018
3205,231.47533,FDU28,OUT010
3206,188.61223,FDC51,OUT010
3207,183.95164,FDW16,OUT010
3208,363.94193,FDP32,OUT010
3209,433.37955,FDB60,OUT019
3210,1994.584,NCQ30,OUT046
3211,3755.0398,FDD26,OUT049
3212,1266.3739,FDI44,OUT045
3213,944.89124,DRH23,OUT046
3214,2686.2034,FDO44,OUT046
3215,2229.456,FDG04,OUT046
3216,2536.633,FDM32,OUT027
3217,2323.9543,FDM09,OUT013
3218,1657.8964,FDZ47,OUT013
3219,3465.76,FDM40,OUT027
3220,1750.2444,FDY48,OUT017
3221,576.99945,NCM30,OUT045
3222,636.4139,FDX36,OUT010
3223,547.0931,DRF03,OUT017
3224,4439.672,FDN51,OUT049
3225,1276.1952,FDM57,OUT049
3226,1470.7041,FDB35,OUT049
3227,2210.1365,FDY13,OUT027
3228,2265.2192,FDA37,OUT017
3229,2809.939,NCX53,OUT017
3230,1030.4551,FDD59,OUT018
3231,88.68723,FDX10,OUT019
3232,2394.8696,FDC03,OUT018
3233,4211.3984,FDW43,OUT035
3234,2889.102,FDW10,OUT046
3235,5197.345,FDY14,OUT027
3236,581.4159,FDV43,OUT045
3237,2547.7102,FDO40,OUT013
3238,2715.7166,FDP46,OUT027
3239,288.1438,NCE43,OUT019
3240,2410.0444,FDD05,OUT035
3241,472.44388,FDJ60,OUT010
3242,1238.6117,DRE27,OUT018
3243,6044.4116,FDO11,OUT035
3244,2949.0972,DRG11,OUT027
3245,1310.2499,FDK33,OUT010
3246,2010.6061,DRM23,OUT045
3247,4039.2898,FDJ02,OUT027
3248,1413.2473,NCZ05,OUT045
3249,2162.8767,NCL30,OUT013
3250,2665.722,FDZ19,OUT018
3251,2018.1581,FDM45,OUT049
3252,2331.2441,FDO36,OUT046
3253,692.04517,NCK31,OUT045
3254,2344.9353,DRJ37,OUT045
3255,1695.4283,FDP24,OUT018
3256,1849.4283,FDF46,OUT013
3257,248.61061,FDX46,OUT019
3258,2852.6782,NCL18,OUT045
3259,2919.9634,FDJ26,OUT013
3260,1878.4846,FDJ07,OUT045
3261,2402.0283,FDY15,OUT013
3262,1183.7625,DRG01,OUT045
3263,1012.4214,FDF58,OUT045
3264,285.27853,FDZ14,OUT019
3265,588.7903,FDP31,OUT049
3266,694.3262,FDH45,OUT013
3267,97.34118,FDA09,OUT010
3268,2940.2905,FDW31,OUT035
3269,540.06604,FDA57,OUT046
3270,2591.6807,NCE55,OUT035
3271,277.50964,FDC17,OUT019
3272,699.5277,FDC59,OUT013
3273,2877.7437,FDA22,OUT013
3274,3574.04,FDK52,OUT035
3275,2712.9873,NCM26,OUT046
3276,2456.5244,NCT53,OUT035
3277,2797.125,FDW45,OUT018
3278,2739.237,NCI18,OUT035
3279,2371.596,FDE38,OUT018
3280,265.6608,FDF08,OUT019
3281,749.54895,FDY58,OUT010
3282,180.34428,FDF58,OUT019
3283,4489.0103,FDX39,OUT017
3284,3231.7017,FDB44,OUT049
3285,1829.1464,FDF28,OUT013
3286,1866.3633,FDE39,OUT013
3287,3413.2534,FDT37,OUT018
3288,3700.4187,FDZ45,OUT017
3289,2931.7004,FDO40,OUT035
3290,2292.188,FDM57,OUT027
3291,2912.3347,DRG36,OUT017
3292,152.51305,FDY36,OUT010
3293,3698.4082,DRL60,OUT027
3294,300.3179,FDS25,OUT019
3295,3254.2935,DRF49,OUT027
3296,4052.1262,FDP16,OUT045
3297,2279.6187,FDS60,OUT049
3298,992.28485,FDU15,OUT027
3299,2172.4868,FDK43,OUT046
3300,837.4651,FDN25,OUT046
3301,1725.6893,FDE53,OUT049
3302,2516.761,FDB22,OUT013
3303,2419.52,FDE39,OUT017
3304,3777.9583,FDX35,OUT035
3305,3086.8774,NCG54,OUT049
3306,2495.3618,FDH27,OUT035
3307,2847.3188,NCK42,OUT013
3308,1916.2244,FDS25,OUT049
3309,2384.6309,FDI10,OUT018
3310,1796.6018,FDU35,OUT035
3311,3713.6882,FDI04,OUT017
3312,4778.866,DRK23,OUT035
3313,312.21088,FDB53,OUT019
3314,3554.1755,FDY02,OUT049
3315,746.2096,FDM60,OUT035
3316,725.7033,NCJ31,OUT010
3317,1929.1659,DRP35,OUT017
3318,1626.8263,NCQ30,OUT018
3319,489.5982,DRL11,OUT010
3320,3294.0002,FDU01,OUT013
3321,3227.4275,FDR39,OUT035
3322,2194.2695,FDO08,OUT046
3323,6187.6587,FDC02,OUT045
3324,2248.462,NCZ29,OUT035
3325,383.4923,FDF29,OUT010
3326,3005.611,FDZ23,OUT017
3327,2018.7404,NCU53,OUT018
3328,4461.3022,NCW30,OUT013
3329,4003.135,NCM26,OUT027
3330,3103.1123,FDV50,OUT027
3331,2505.329,FDW15,OUT049
3332,5713.136,FDI35,OUT027
3333,5544.315,FDO11,OUT017
3334,1447.4827,FDN48,OUT046
3335,2327.3213,NCA17,OUT049
3336,1173.5477,NCN54,OUT013
3337,847.6,FDP22,OUT013
3338,2035.8341,NCB54,OUT035
3339,465.94812,FDD08,OUT045
3340,111.39497,DRM48,OUT010
3341,3133.5854,FDG41,OUT027
3342,1644.7983,FDE44,OUT027
3343,2414.781,FDE26,OUT035
3344,2255.7358,NCS38,OUT013
3345,2381.7632,NCJ54,OUT018
3346,208.29416,FDI40,OUT019
3347,4178.5063,FDN45,OUT018
3348,3894.9248,FDU43,OUT046
3349,863.47394,FDI04,OUT010
3350,1432.6292,NCC07,OUT018
3351,441.98508,NCC07,OUT019
3352,5300.682,NCD18,OUT045
3353,3910.1895,FDU55,OUT035
3354,579.4025,FDX59,OUT035
3355,2984.687,FDR52,OUT049
3356,1109.214,NCP17,OUT013
3357,2137.1323,FDQ32,OUT045
3358,3475.4373,NCT17,OUT049
3359,866.18994,FDO10,OUT049
3360,610.20776,FDE32,OUT049
3361,2898.214,FDN44,OUT045
3362,1530.3577,FDH02,OUT035
3363,1525.1858,FDK60,OUT013
3364,224.60716,FDS24,OUT019
3365,-105.298325,FDL03,OUT010
3366,5086.57,FDB46,OUT027
3367,4095.6816,FDO48,OUT049
3368,1687.2128,FDZ39,OUT049
3369,1000.3134,FDT02,OUT027
3370,1623.9412,FDC50,OUT013
3371,890.8281,FDP39,OUT035
3372,855.56305,DRG15,OUT018
3373,1482.3862,FDP10,OUT018
3374,5399.7524,FDF53,OUT027
3375,2543.5696,FDN34,OUT045
3376,1983.8105,FDK02,OUT045
3377,2927.984,FDC23,OUT045
3378,318.16077,FDJ10,OUT019
3379,1724.4783,FDE53,OUT035
3380,4742.863,FDR25,OUT035
3381,2474.6995,FDW50,OUT046
3382,772.9833,FDS09,OUT049
3383,375.43143,FDW49,OUT010
3384,2871.053,FDU51,OUT046
3385,1879.9596,FDF28,OUT018
3386,2590.98,NCY30,OUT018
3387,5458.447,FDD44,OUT045
3388,2911.7075,FDX09,OUT017
3389,2216.221,NCF30,OUT013
3390,432.44614,FDZ50,OUT019
3391,1262.6307,FDW37,OUT013
3392,3785.0078,FDD11,OUT049
3393,1316.3821,DRH39,OUT018
3394,2590.2966,FDA36,OUT049
3395,1521.3123,NCG43,OUT049
3396,1773.519,FDF02,OUT035
3397,2653.9062,FDP57,OUT027
3398,3522.7258,NCE42,OUT017
3399,4940.962,NCR38,OUT027
3400,318.5761,FDP03,OUT019
3401,722.5371,FDO51,OUT035
3402,2230.2725,NCQ42,OUT046
3403,1389.2831,NCM41,OUT046
3404,2461.9695,FDH48,OUT027
3405,3923.7327,DRF60,OUT046
3406,1675.5757,FDJ27,OUT035
3407,2168.7556,FDQ14,OUT013
3408,1826.7998,FDN27,OUT017
3409,2652.3806,NCQ02,OUT046
3410,2029.3761,FDJ33,OUT049
3411,5625.566,FDP07,OUT027
3412,3372.9387,DRE01,OUT049
3413,1281.9362,FDU36,OUT045
3414,3806.763,FDL28,OUT017
3415,2261.1829,NCX53,OUT046
3416,1698.3123,FDZ39,OUT013
3417,3280.1438,NCP42,OUT013
3418,1427.5161,FDJ14,OUT035
3419,1024.4159,FDK04,OUT049
3420,3003.0305,NCC19,OUT017
3421,605.48,FDS09,OUT018
3422,1419.756,FDZ02,OUT046
3423,1725.4149,FDD35,OUT018
3424,2563.244,NCY42,OUT017
3425,5235.454,FDB05,OUT045
3426,3409.6946,FDF20,OUT035
3427,1331.1489,NCO41,OUT018
3428,2213.8496,FDC40,OUT027
3429,2075.174,FDV58,OUT045
3430,1773.0955,FDZ57,OUT045
3431,2856.8464,DRM35,OUT046
3432,1136.6915,DRN36,OUT018
3433,1247.7987,FDQ13,OUT046
3434,246.46822,DRO35,OUT010
3435,1665.0842,NCD43,OUT035
3436,1720.0394,FDA51,OUT018
3437,4972.9204,NCX17,OUT027
3438,807.1418,NCZ17,OUT049
3439,3597.6255,FDR11,OUT027
3440,3834.3945,FDW34,OUT049
3441,1674.8212,FDN50,OUT017
3442,727.5131,FDS09,OUT046
3443,2294.2612,FDS48,OUT018
3444,2792.5146,FDL44,OUT049
3445,2511.7644,DRF48,OUT018
3446,1482.6046,FDA14,OUT018
3447,1606.0859,NCD30,OUT049
3448,640.3787,FDI16,OUT017
3449,2638.6157,NCG06,OUT035
3450,2008.5017,DRZ24,OUT035
3451,1624.3751,NCS17,OUT045
3452,4333.292,FDB37,OUT045
3453,2024.0969,FDE10,OUT035
3454,2984.7295,FDC57,OUT045
3455,2729.1206,FDM12,OUT018
3456,2166.9543,FDE24,OUT049
3457,3617.9458,FDW22,OUT045
3458,1436.29,DRD01,OUT027
3459,4192.534,NCZ18,OUT027
3460,663.6144,FDN49,OUT045
3461,2667.1936,FDR22,OUT035
3462,77.54505,FDV08,OUT019
3463,4318.767,FDY39,OUT046
3464,2457.5881,FDV36,OUT049
3465,736.8321,FDO60,OUT045
3466,3435.13,FDU04,OUT027
3467,1525.029,FDR20,OUT027
3468,300.86142,FDW19,OUT019
3469,2358.9753,FDU40,OUT049
3470,1544.9537,FDK15,OUT045
3471,2349.3267,DRF15,OUT035
3472,2938.6655,FDQ25,OUT017
3473,200.57028,FDI48,OUT019
3474,1499.5808,FDS49,OUT046
3475,2952.7031,FDV22,OUT046
3476,1839.6279,NCV42,OUT046
3477,3198.241,FDX26,OUT046
3478,1364.3219,FDI33,OUT018
3479,2277.732,FDZ14,OUT049
3480,741.4684,FDG10,OUT013
3481,856.3682,FDM38,OUT018
3482,5793.134,FDG26,OUT027
3483,1641.0503,FDH46,OUT035
3484,1119.26,FDN13,OUT018
3485,2603.6682,FDU57,OUT035
3486,2782.1343,NCI06,OUT046
3487,1228.6644,FDM38,OUT045
3488,39.64019,NCG42,OUT010
3489,2529.2134,FDL39,OUT045
3490,485.8234,FDT31,OUT019
3491,3516.6238,FDV59,OUT013
3492,1770.5625,FDB49,OUT035
3493,1779.7686,FDD58,OUT049
3494,723.47314,DRN59,OUT046
3495,2307.879,FDX48,OUT049
3496,3990.9163,FDQ11,OUT049
3497,734.3632,FDY12,OUT049
3498,3237.3203,FDQ11,OUT045
3499,1894.5709,DRI11,OUT017
3500,4066.655,FDY32,OUT027
3501,941.1326,FDS51,OUT045
3502,364.52826,FDR19,OUT010
3503,2573.8047,DRB13,OUT018
3504,1135.0686,FDS21,OUT035
3505,2576.0144,FDQ40,OUT045
3506,2891.187,NCE55,OUT013
3507,3721.6836,FDX43,OUT027
3508,2383.9983,FDS12,OUT049
3509,2500.0388,DRK01,OUT027
3510,851.1404,FDN25,OUT017
3511,2789.1794,FDB60,OUT046
3512,1338.808,FDQ13,OUT017
3513,2987.483,DRK13,OUT045
3514,511.1663,DRF25,OUT018
3515,50.286243,NCD42,OUT019
3516,1252.9008,FDW25,OUT045
3517,5261.6636,NCV29,OUT027
3518,2730.9805,NCK42,OUT035
3519,3886.6123,DRJ13,OUT027
3520,3651.1897,DRD15,OUT017
3521,2629.9592,FDM27,OUT045
3522,3389.7458,FDZ50,OUT018
3523,3708.2583,FDC04,OUT046
3524,3137.4238,FDF50,OUT049
3525,4745.044,FDP15,OUT045
3526,4054.6936,FDK46,OUT035
3527,2120.5857,FDZ56,OUT018
3528,2442.8425,FDY60,OUT049
3529,3686.348,FDB10,OUT035
3530,2032.8385,FDR57,OUT045
3531,3875.0745,FDU58,OUT049
3532,1464.4564,FDH02,OUT046
3533,3656.752,FDP48,OUT013
3534,4679.3687,FDI46,OUT035
3535,3380.6848,FDW56,OUT013
3536,245.46936,NCM19,OUT010
3537,5593.309,FDS50,OUT027
3538,891.47375,FDK24,OUT013
3539,3195.0515,FDO36,OUT017
3540,3368.4805,FDK45,OUT027
3541,688.96094,NCL05,OUT045
3542,1808.0807,FDL32,OUT018
3543,2160.0996,FDA28,OUT049
3544,892.2287,FDY36,OUT018
3545,1850.0061,FDP32,OUT018
3546,2015.1772,FDL50,OUT046
3547,2617.8035,DRC24,OUT049
3548,1714.815,NCS18,OUT017
3549,1346.577,FDD16,OUT017
3550,2134.4414,NCV18,OUT013
3551,3030.5513,FDX07,OUT046
3552,2488.8728,NCZ05,OUT027
3553,854.45197,NCI31,OUT013
3554,1131.8969,FDK14,OUT049
3555,604.6248,NCR06,OUT045
3556,3313.4714,NCF54,OUT049
3557,638.13275,DRG23,OUT010
3558,580.07477,FDD53,OUT046
3559,3680.8235,NCM31,OUT027
3560,4240.6465,FDT16,OUT017
3561,1451.7676,FDR40,OUT035
3562,4025.1602,DRG25,OUT017
3563,1192.8109,FDT10,OUT035
3564,2815.3076,FDY32,OUT013
3565,1532.7035,FDN50,OUT035
3566,258.3525,FDZ35,OUT019
3567,1971.8573,NCP54,OUT045
3568,1514.0953,NCD07,OUT035
3569,4406.682,FDS02,OUT018
3570,582.82996,DRN59,OUT018
3571,2287.7397,DRB24,OUT013
3572,3207.6174,FDP37,OUT027
3573,2579.7478,DRB01,OUT018
3574,3333.628,FDR47,OUT046
3575,-62.655983,NCM31,OUT010
3576,5875.986,NCF06,OUT027
3577,3005.104,NCV17,OUT027
3578,2744.0637,FDS10,OUT049
3579,1237.3232,FDN52,OUT035
3580,2230.4197,FDZ48,OUT013
3581,4049.7932,FDJ48,OUT049
3582,3595.231,DRB13,OUT027
3583,3735.0918,FDV59,OUT017
3584,1680.1957,FDL32,OUT035
3585,2202.1646,FDZ12,OUT035
3586,1031.0863,NCR06,OUT027
3587,2022.5138,FDP51,OUT017
3588,2234.6443,FDY22,OUT013
3589,3616.4424,FDZ38,OUT049
3590,893.904,NCO54,OUT035
3591,2719.82,FDR23,OUT035
3592,1024.4922,FDM38,OUT049
3593,2214.999,FDS25,OUT013
3594,1239.8547,FDZ22,OUT013
3595,1330.5192,FDZ20,OUT019
3596,143.91568,FDD45,OUT010
3597,3676.7412,FDN03,OUT049
3598,3291.5356,NCW30,OUT046
3599,1834.5659,FDY24,OUT027
3600,168.33708,FDJ26,OUT019
3601,2352.903,FDM15,OUT049
3602,1880.7144,NCW54,OUT027
3603,1622.6586,FDA23,OUT045
3604,41.31157,FDA39,OUT019
3605,2481.3467,FDZ12,OUT017
3606,1916.7076,NCB42,OUT046
3607,796.9913,FDL16,OUT046
3608,528.61237,FDO24,OUT019
3609,3523.086,NCP42,OUT046
3610,2161.1653,FDR19,OUT018
3611,3201.1658,DRL01,OUT045
3612,2376.4148,FDV37,OUT046
3613,480.70728,FDI41,OUT010
3614,918.8307,FDF58,OUT049
3615,1478.4008,NCF43,OUT018
3616,3422.8977,FDN02,OUT049
3617,1750.5426,NCP41,OUT035
3618,1212.5804,NCY17,OUT027
3619,5474.438,FDL58,OUT027
3620,5828.8135,NCA30,OUT027
3621,1678.4897,FDE46,OUT018
3622,4092.06,FDY38,OUT035
3623,2577.6504,NCH29,OUT027
3624,2886.5037,FDO20,OUT045
3625,1497.1108,FDP44,OUT018
3626,2482.8135,FDM02,OUT027
3627,2293.8574,FDJ14,OUT027
3628,179.68904,FDH04,OUT010
3629,4380.276,DRK23,OUT046
3630,1677.3365,NCW05,OUT046
3631,1977.8239,FDF12,OUT049
3632,112.57937,FDL51,OUT019
3633,5118.488,FDN03,OUT018
3634,2557.5881,DRJ37,OUT049
3635,523.7372,FDM12,OUT019
3636,3831.4326,FDA16,OUT045
3637,3230.2844,NCB07,OUT017
3638,279.90787,NCI17,OUT019
3639,2493.5103,FDR51,OUT046
3640,3990.8088,FDJ55,OUT045
3641,848.2305,NCZ17,OUT013
3642,972.75586,FDU25,OUT013
3643,1587.355,NCG18,OUT045
3644,4830.7856,DRM11,OUT017
3645,1331.7976,FDH16,OUT035
3646,760.03656,FDZ04,OUT018
3647,2174.749,NCX53,OUT035
3648,1308.4174,FDX38,OUT027
3649,3168.4666,FDX09,OUT046
3650,1654.6261,NCW05,OUT018
3651,3253.6208,NCS41,OUT017
3652,3440.9011,FDI26,OUT046
3653,3726.485,NCZ41,OUT027
3654,2134.0935,NCK06,OUT046
3655,2503.2676,FDX23,OUT027
3656,2485.3882,NCA42,OUT046
3657,995.0062,FDC20,OUT049
3658,2001.6487,DRC49,OUT018
3659,1744.7426,FDX01,OUT013
3660,3246.3562,FDC08,OUT045
3661,7375.226,FDC02,OUT017
3662,2042.5764,FDK10,OUT045
3663,2744.8828,DRC24,OUT013
3664,287.70108,FDW16,OUT019
3665,2534.6577,NCU06,OUT018
3666,3118.0273,DRA59,OUT045
3667,246.12022,FDR24,OUT019
3668,358.4592,DRL35,OUT018
3669,1092.406,FDA49,OUT013
3670,617.6945,NCC55,OUT046
3671,317.90836,DRD24,OUT019
3672,3122.0183,NCE55,OUT049
3673,2625.8142,FDT33,OUT045
3674,2365.7607,NCT53,OUT013
3675,3799.2659,FDS26,OUT046
3676,1368.7236,FDL22,OUT018
3677,1711.8176,FDP44,OUT017
3678,2024.6613,FDC52,OUT018
3679,305.25366,FDI53,OUT010
3680,3239.301,FDZ23,OUT046
3681,3498.4524,NCT18,OUT013
3682,1692.0936,FDR13,OUT046
3683,238.96364,FDB09,OUT010
3684,1656.2854,FDZ60,OUT013
3685,3686.1023,FDB11,OUT046
3686,1585.6548,FDC10,OUT018
3687,4271.142,FDW56,OUT035
3688,2259.107,FDK14,OUT027
3689,2744.5225,DRE27,OUT027
3690,3866.2537,FDA38,OUT017
3691,3516.7173,FDT11,OUT045
3692,5532.1245,FDP15,OUT035
3693,1437.7762,FDV27,OUT035
3694,2532.9443,FDS36,OUT027
3695,1531.521,FDY40,OUT027
3696,711.40656,NCF19,OUT049
3697,3368.9067,FDF53,OUT045
3698,4118.3984,FDS14,OUT027
3699,1064.9263,FDE56,OUT046
3700,2640.4717,FDZ19,OUT035
3701,1443.8079,FDZ46,OUT013
3702,5974.854,FDR16,OUT046
3703,323.51004,FDG29,OUT018
3704,2965.6318,NCE30,OUT017
3705,915.1262,FDZ40,OUT046
3706,2054.256,FDG58,OUT018
3707,1509.8153,DRH03,OUT013
3708,1446.6736,FDZ47,OUT045
3709,2435.3418,FDV04,OUT018
3710,1734.6099,FDZ10,OUT018
3711,2215.7424,FDG46,OUT017
3712,1571.165,NCF07,OUT045
3713,3479.8083,FDY44,OUT035
3714,3734.8018,FDB21,OUT013
3715,3357.3604,FDS20,OUT035
3716,1569.036,FDS49,OUT049
3717,4970.606,FDX55,OUT027
3718,2488.2317,NCQ02,OUT018
3719,6305.197,FDR25,OUT013
3720,895.2555,DRG39,OUT045
3721,3046.903,FDB46,OUT046
3722,2132.8542,NCC30,OUT018
3723,2108.634,FDE58,OUT035
3724,676.71765,FDC05,OUT019
3725,2433.8723,FDY15,OUT046
3726,2240.3333,FDG14,OUT046
3727,3402.5874,FDL08,OUT049
3728,545.9135,FDQ47,OUT013
3729,2262.977,FDN12,OUT035
3730,2348.9736,FDW10,OUT013
3731,2004.9315,FDD02,OUT035
3732,451.02975,FDX35,OUT010
3733,2992.7444,FDT35,OUT046
3734,348.9457,DRN47,OUT019
3735,821.9144,FDB11,OUT010
3736,2915.9016,FDN20,OUT045
3737,2876.2893,FDB59,OUT035
3738,3007.1099,FDJ58,OUT045
3739,3685.8572,FDU60,OUT046
3740,1153.7594,FDS03,OUT049
3741,517.6098,FDU40,OUT019
3742,913.0444,DRH15,OUT049
3743,4071.108,FDD04,OUT027
3744,3415.676,FDQ01,OUT046
3745,1971.4252,FDF28,OUT035
3746,266.44742,FDD22,OUT010
3747,2075.4412,FDY19,OUT046
3748,1600.2062,FDN33,OUT035
3749,2363.0225,FDV36,OUT035
3750,333.84317,FDW01,OUT010
3751,3372.85,FDJ28,OUT049
3752,3161.5264,FDB17,OUT035
3753,2298.2097,FDM40,OUT049
3754,2270.2332,FDV46,OUT045
3755,2122.3174,FDQ44,OUT049
3756,592.18164,NCD42,OUT046
3757,2808.6987,DRH37,OUT046
3758,2326.0176,FDR10,OUT018
3759,1598.3867,NCD06,OUT027
3760,2258.9436,FDI53,OUT046
3761,5156.0664,FDG16,OUT035
3762,1712.2085,DRB25,OUT046
3763,2688.9722,FDY09,OUT046
3764,2272.0552,FDX48,OUT045
3765,676.3517,FDC03,OUT010
3766,1989.568,FDT47,OUT035
3767,4342.454,FDW44,OUT027
3768,2269.2307,FDT24,OUT017
3769,623.0561,FDT12,OUT019
3770,2005.0859,NCS38,OUT035
3771,3236.274,FDO39,OUT035
3772,644.60333,FDA13,OUT046
3773,4149.6445,FDO48,OUT035
3774,2543.026,DRJ01,OUT017
3775,337.7464,FDD53,OUT018
3776,3876.9456,NCT05,OUT049
3777,710.4649,FDQ51,OUT045
3778,2150.2412,FDU60,OUT013
3779,1016.9257,FDC59,OUT046
3780,1076.3843,FDP36,OUT035
3781,1844.3966,NCM19,OUT017
3782,649.705,FDL16,OUT035
3783,2422.1409,FDE50,OUT018
